# Region type : patch obstacle
# Faces       : 320
# Area        : 3.155522e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)
0.22975       	4.778059e+00
0.23          	4.777934e+00
0.23025       	4.777835e+00
0.2305        	4.777875e+00
0.23075       	4.777972e+00
0.231         	4.777995e+00
0.23125       	4.777913e+00
0.2315        	4.777853e+00
0.23175       	4.777912e+00
0.232         	4.777989e+00
0.23225       	4.777987e+00
0.2325        	4.777887e+00
0.23275       	4.777863e+00
0.233         	4.777888e+00
0.23325       	4.777912e+00
0.2335        	4.777946e+00
0.23375       	4.777932e+00
0.234         	4.777922e+00
0.23425       	4.777915e+00
0.2345        	4.777908e+00
0.23475       	4.777956e+00
0.235         	4.777994e+00
0.23525       	4.778016e+00
0.2355        	4.778017e+00
0.23575       	4.777970e+00
0.236         	4.777916e+00
0.23625       	4.777866e+00
0.2365        	4.777893e+00
0.23675       	4.777928e+00
0.237         	4.777899e+00
0.23725       	4.777847e+00
0.2375        	4.777763e+00
0.23775       	4.777802e+00
0.238         	4.777907e+00
0.23825       	4.777906e+00
0.2385        	4.777824e+00
0.23875       	4.777725e+00
0.239         	4.777752e+00
0.23925       	4.777894e+00
0.2395        	4.777946e+00
0.23975       	4.777844e+00
0.24          	4.777746e+00
0.24025       	4.777738e+00
0.2405        	4.777892e+00
0.24075       	4.777986e+00
0.241         	4.777904e+00
0.24125       	4.777816e+00
0.2415        	4.777774e+00
0.24175       	4.777916e+00
0.242         	4.778025e+00
0.24225       	4.777964e+00
0.2425        	4.777854e+00
0.24275       	4.777795e+00
0.243         	4.777937e+00
0.24325       	4.778063e+00
0.2435        	4.778017e+00
0.24375       	4.777883e+00
0.244         	4.777834e+00
0.24425       	4.777977e+00
0.2445        	4.778149e+00
0.24475       	4.778104e+00
0.245         	4.777910e+00
0.24525       	4.777838e+00
0.2455        	4.777971e+00
0.24575       	4.778197e+00
0.246         	4.778166e+00
0.24625       	4.777917e+00
0.2465        	4.777790e+00
0.24675       	4.777935e+00
0.247         	4.778210e+00
0.24725       	4.778204e+00
0.2475        	4.777929e+00
0.24775       	4.777750e+00
0.248         	4.777855e+00
0.24825       	4.778161e+00
0.2485        	4.778221e+00
