# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.01475       	rho           	1.399724e+00	(1.762111e-02 8.875019e-03 2.749849e-19)	0	5.025390e+00	(1.381111e-02 4.165362e-03 -1.674259e-19)	0
0.01475       	p             	9.996534e-01	(1.762111e-02 8.875019e-03 2.749849e-19)	0	6.765638e+00	(1.381111e-02 4.165362e-03 -1.674259e-19)	0
0.015         	rho           	1.399535e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.050447e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.015         	p             	9.995413e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.800655e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.01525       	rho           	1.399571e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.073483e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.01525       	p             	9.995747e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.864743e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.0155        	rho           	1.399710e+00	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	5.080004e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.0155        	p             	9.996577e-01	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	6.858781e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.01575       	rho           	1.399749e+00	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	5.068907e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.01575       	p             	9.997065e-01	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	6.849029e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.016         	rho           	1.399754e+00	(5.095860e-02 2.449382e-02 -4.019534e-20)	1	5.030294e+00	(1.381111e-02 4.165362e-03 -1.674259e-19)	0
0.016         	p             	9.996863e-01	(1.762111e-02 8.875019e-03 2.749849e-19)	0	6.775697e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.01625       	rho           	1.399544e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.045603e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.01625       	p             	9.995515e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.793162e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.0165        	rho           	1.399563e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.073084e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.0165        	p             	9.995677e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.863843e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.01675       	rho           	1.399719e+00	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	5.083301e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.01675       	p             	9.996647e-01	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	6.868827e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.017         	rho           	1.399718e+00	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	5.072868e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.017         	p             	9.996669e-01	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	6.857701e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.01725       	rho           	1.399753e+00	(5.095860e-02 2.449382e-02 -4.019534e-20)	1	5.038957e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.01725       	p             	9.997098e-01	(5.095860e-02 2.449382e-02 -4.019534e-20)	1	6.790969e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.0175        	rho           	1.399566e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.037851e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.0175        	p             	9.995744e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.778269e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.01775       	rho           	1.399556e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.071662e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.01775       	p             	9.995608e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.859676e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.018         	rho           	1.399720e+00	(4.238611e-02 2.061325e-02 2.185767e-19)	1	5.086078e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.018         	p             	9.996715e-01	(4.238611e-02 2.061325e-02 2.185767e-19)	1	6.877400e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.01825       	rho           	1.399710e+00	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	5.076744e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.01825       	p             	9.996583e-01	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	6.866045e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.0185        	rho           	1.399760e+00	(8.096115e-03 4.516701e-03 6.186963e-20)	0	5.047764e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.0185        	p             	9.997272e-01	(8.096115e-03 4.516701e-03 6.186963e-20)	0	6.807063e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.01875       	rho           	1.399608e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.026178e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.01875       	p             	9.996193e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.753956e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.019         	rho           	1.399549e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.068184e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.019         	p             	9.995532e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.850525e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.01925       	rho           	1.399731e+00	(2.143111e-02 1.078380e-02 -7.271384e-21)	1	5.088133e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.01925       	p             	9.996709e-01	(2.143111e-02 1.078380e-02 -7.271384e-21)	1	6.883699e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.0195        	rho           	1.399710e+00	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	5.080301e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.0195        	p             	9.996556e-01	(3.381361e-02 1.667525e-02 -1.836135e-19)	1	6.873383e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.01975       	rho           	1.399745e+00	(5.953110e-02 2.831697e-02 -8.623838e-21)	1	5.056330e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.01975       	p             	9.996986e-01	(5.953110e-02 2.831697e-02 -8.623838e-21)	1	6.822978e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
