# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
3.3             	rho             	1.46994687e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.72354581e+00	(6.26562500e-01 7.92187500e-01 -1.47621555e-16)	0
3.3             	p               	2.22446402e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.22643466e+01	(6.23437500e-01 7.95312500e-01 -2.79824550e-18)	0
3.32            	mag(U)          	4.61558139e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.30477018e+00	(6.51562500e-01 2.07812500e-01 3.55995776e-17)	6
3.32            	rho             	9.59907891e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.77628419e+00	(6.23437500e-01 7.92187500e-01 -2.85105016e-20)	0
3.32            	p               	2.91094331e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.25214124e+01	(6.20312500e-01 7.95312500e-01 -2.97466326e-16)	0
3.34            	mag(U)          	4.75043634e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.38796883e+00	(6.29687500e-01 2.07812500e-01 1.42150952e-19)	6
3.34            	rho             	1.45079811e-02	(6.23437500e-01 2.00000000e-01 7.51713506e-19)	6	6.72547045e+00	(6.23437500e-01 7.89062500e-01 -4.57171916e-19)	0
3.34            	p               	5.19889425e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.23366710e+01	(6.20312500e-01 7.92187500e-01 2.97141266e-16)	0
3.36            	mag(U)          	4.71761165e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.34697511e+00	(6.32812500e-01 2.07812500e-01 -3.45784197e-17)	6
3.36            	rho             	8.64587304e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.74213833e+00	(6.20312500e-01 7.89062500e-01 -4.32074644e-19)	0
3.36            	p               	1.44567822e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.23971629e+01	(6.17187500e-01 7.92187500e-01 2.98950277e-16)	0
3.38            	mag(U)          	4.85700580e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.35618060e+00	(6.54687500e-01 2.07812500e-01 -6.36868387e-19)	6
3.38            	rho             	1.47863904e-02	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	6.74908149e+00	(6.17187500e-01 7.89062500e-01 3.37909677e-19)	0
3.38            	p               	6.28332360e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.23683760e+01	(6.17187500e-01 7.89062500e-01 3.37909677e-19)	0
3.4             	mag(U)          	4.96322092e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.35303090e+00	(6.32812500e-01 2.07812500e-01 -3.45784197e-17)	6
3.4             	rho             	1.01106604e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.68938890e+00	(6.17187500e-01 7.85937500e-01 -3.17872015e-18)	0
3.4             	p               	1.31434592e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.23244718e+01	(6.14062500e-01 7.89062500e-01 1.58875774e-18)	0
3.42            	mag(U)          	4.95684610e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.32984421e+00	(6.17187500e-01 2.07812500e-01 1.79957483e-18)	6
3.42            	rho             	8.48124508e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.81770426e+00	(6.14062500e-01 7.85937500e-01 5.83862948e-19)	0
3.42            	p               	3.49120205e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	1.25454136e+01	(6.14062500e-01 7.85937500e-01 5.83862948e-19)	0
3.44            	mag(U)          	4.95302324e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.40557325e+00	(6.29687500e-01 2.10937500e-01 8.17769528e-19)	6
3.44            	rho             	1.37888103e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.70023005e+00	(6.14062500e-01 7.82812500e-01 -1.69055228e-19)	0
3.44            	p               	3.04181689e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20763724e+01	(6.10937500e-01 7.85937500e-01 -1.45715166e-16)	0
3.46            	mag(U)          	4.97799623e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.40624663e+00	(6.48437500e-01 2.07812500e-01 3.60824491e-17)	6
3.46            	rho             	6.27577624e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.81568206e+00	(6.10937500e-01 7.82812500e-01 -3.21646645e-19)	0
3.46            	p               	1.13471728e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.26300293e+01	(6.10937500e-01 7.82812500e-01 -3.21646645e-19)	0
3.48            	mag(U)          	4.97598267e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.39465798e+00	(6.51562500e-01 2.07812500e-01 3.55995776e-17)	6
3.48            	rho             	1.59971534e-02	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	6.75890219e+00	(6.10937500e-01 7.79687500e-01 -3.21646645e-19)	0
3.48            	p               	4.43842851e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20490649e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
3.5             	mag(U)          	5.00683515e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.36085314e+00	(6.42187500e-01 2.04687500e-01 1.46194222e-16)	6
3.5             	rho             	8.93729872e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.72151099e+00	(6.07812500e-01 7.79687500e-01 -1.82547521e-18)	0
3.5             	p               	1.90521532e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.25107766e+01	(6.07812500e-01 7.79687500e-01 -1.82547521e-18)	0
3.52            	mag(U)          	5.01612338e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.38008298e+00	(6.54687500e-01 2.07812500e-01 -6.36868387e-19)	6
3.52            	rho             	1.00779873e-02	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	6.85899364e+00	(6.07812500e-01 7.76562500e-01 -1.38938501e-19)	0
3.52            	p               	4.37434879e-03	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	1.22306685e+01	(6.07812500e-01 7.76562500e-01 -1.38938501e-19)	0
3.54            	mag(U)          	5.02308656e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.33960587e+00	(6.29687500e-01 2.07812500e-01 1.42150952e-19)	6
3.54            	rho             	1.18216652e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.62166291e+00	(6.10937500e-01 7.73437500e-01 1.51540945e-16)	0
3.54            	p               	2.08809792e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20910761e+01	(6.04687500e-01 7.76562500e-01 2.97261432e-16)	0
3.56            	mag(U)          	5.03897727e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.37755305e+00	(6.51562500e-01 2.07812500e-01 3.55995776e-17)	6
3.56            	rho             	7.04494851e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.78198120e+00	(6.04687500e-01 7.73437500e-01 1.46166114e-16)	4
3.56            	p               	2.63620353e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	1.22273750e+01	(6.04687500e-01 7.76562500e-01 2.97261432e-16)	0
3.58            	mag(U)          	5.03726646e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.40181448e+00	(6.29687500e-01 2.07812500e-01 1.42150952e-19)	6
3.58            	rho             	1.46909787e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.63019770e+00	(6.07812500e-01 7.70312500e-01 -2.92651464e-16)	0
3.58            	p               	2.35056673e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20603531e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
3.6             	mag(U)          	5.03852218e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.32869109e+00	(6.51562500e-01 2.07812500e-01 3.55995776e-17)	6
3.6             	rho             	9.63096237e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.68162092e+00	(6.01562500e-01 7.70312500e-01 -2.81491008e-19)	4
3.6             	p               	2.83334183e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.22372722e+01	(6.01562500e-01 7.73437500e-01 -3.71841190e-19)	4
3.62            	mag(U)          	5.05276541e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.41802465e+00	(6.29687500e-01 2.07812500e-01 1.42150952e-19)	6
3.62            	rho             	1.40050301e-02	(6.23437500e-01 2.01562500e-01 3.54775044e-19)	6	6.72386406e+00	(6.01562500e-01 7.70312500e-01 -2.81491008e-19)	4
3.62            	p               	4.69664076e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.23671103e+01	(6.01562500e-01 7.70312500e-01 -2.81491008e-19)	4
3.64            	mag(U)          	5.05448124e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.34489496e+00	(6.32812500e-01 2.07812500e-01 -3.45784197e-17)	6
3.64            	rho             	8.69148869e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.63070625e+00	(6.01562500e-01 7.67187500e-01 1.93349387e-19)	4
3.64            	p               	1.89938778e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20456601e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
3.66            	mag(U)          	5.06316094e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.35096660e+00	(6.54687500e-01 2.07812500e-01 -6.36868387e-19)	6
3.66            	rho             	1.22606664e-02	(6.23437500e-01 2.01562500e-01 3.54775044e-19)	6	6.75147646e+00	(5.98437500e-01 7.67187500e-01 -1.71002776e-18)	4
3.66            	p               	6.69213138e-03	(6.07812500e-01 2.01562500e-01 7.13208267e-17)	7	1.24665621e+01	(5.98437500e-01 7.67187500e-01 -1.71002776e-18)	4
3.68            	mag(U)          	5.07830687e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.32043522e+00	(6.29687500e-01 2.10937500e-01 8.17769528e-19)	6
3.68            	rho             	1.14524915e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.76070103e+00	(5.98437500e-01 7.64062500e-01 2.92943998e-16)	4
3.68            	p               	2.12391046e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20489884e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
3.7             	mag(U)          	5.08340582e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.35472865e+00	(6.48437500e-01 2.07812500e-01 3.60824491e-17)	6
3.7             	rho             	6.73329582e-03	(6.17187500e-01 2.00000000e-01 5.34873072e-19)	6	6.58741878e+00	(5.95312500e-01 7.64062500e-01 4.41013890e-16)	4
3.7             	p               	2.04209668e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	1.21458618e+01	(5.95312500e-01 7.64062500e-01 4.41013890e-16)	4
3.72            	mag(U)          	5.08835844e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.34013708e+00	(6.26562500e-01 2.10937500e-01 -4.42454875e-18)	6
3.72            	rho             	1.36298536e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.67454601e+00	(5.95312500e-01 7.60937500e-01 -1.50546893e-16)	4
3.72            	p               	3.02813128e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.21502403e+01	(5.95312500e-01 7.64062500e-01 4.41013890e-16)	4
3.74            	mag(U)          	4.98246225e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.40177803e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
3.74            	rho             	5.97933832e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.59942641e+00	(5.98437500e-01 7.57812500e-01 -3.22891469e-18)	4
3.74            	p               	7.77376944e-04	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20423855e+01	(5.85937500e-01 1.56250000e-03 3.09098008e-19)	7
3.76            	mag(U)          	4.87845413e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.39446432e+00	(6.51562500e-01 2.07812500e-01 3.55995776e-17)	6
3.76            	rho             	1.47041710e-02	(6.14062500e-01 2.00000000e-01 5.34873072e-19)	6	6.61800750e+00	(5.95312500e-01 7.57812500e-01 -2.97190256e-16)	4
3.76            	p               	4.02780028e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.22119333e+01	(5.92187500e-01 7.60937500e-01 1.45709343e-16)	4
3.78            	mag(U)          	5.06417476e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.40943675e+00	(6.42187500e-01 2.04687500e-01 1.46194222e-16)	6
3.78            	rho             	7.78132715e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.78614525e+00	(5.92187500e-01 7.57812500e-01 -2.95271820e-16)	4
3.78            	p               	1.43369844e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.23269615e+01	(5.92187500e-01 7.57812500e-01 -2.95271820e-16)	4
3.8             	mag(U)          	5.03899376e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.38305308e+00	(6.51562500e-01 2.07812500e-01 3.55995776e-17)	6
3.8             	rho             	1.12525543e-02	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	6.59829733e+00	(5.92187500e-01 7.54687500e-01 -3.50759481e-19)	4
3.8             	p               	4.63980631e-03	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	1.20568287e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
3.82            	mag(U)          	5.11254835e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.29661910e+00	(6.29687500e-01 2.10937500e-01 8.17769528e-19)	6
3.82            	rho             	1.11850064e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.74736590e+00	(5.89062500e-01 7.54687500e-01 1.45932207e-16)	4
3.82            	p               	2.38921181e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.23032776e+01	(5.89062500e-01 7.54687500e-01 1.45932207e-16)	4
3.84            	mag(U)          	5.11274867e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.37355220e+00	(6.48437500e-01 2.07812500e-01 3.60824491e-17)	6
3.84            	rho             	7.08178266e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.59749817e+00	(5.92187500e-01 7.51562500e-01 -1.15849010e-19)	4
3.84            	p               	2.42501561e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	1.20609590e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
3.86            	mag(U)          	5.08613275e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.34942075e+00	(6.29687500e-01 2.10937500e-01 8.17769528e-19)	6
3.86            	rho             	1.44606186e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.55596054e+00	(5.89062500e-01 7.51562500e-01 -2.04191409e-19)	4
3.86            	p               	2.95338936e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20551072e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
3.88            	mag(U)          	5.08012233e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.36975155e+00	(6.48437500e-01 2.07812500e-01 3.60824491e-17)	6
3.88            	rho             	6.90313470e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.63665823e+00	(5.85937500e-01 7.51562500e-01 3.76820488e-18)	4
3.88            	p               	1.44495672e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.23766008e+01	(5.85937500e-01 7.51562500e-01 3.76820488e-18)	4
3.9             	mag(U)          	5.04665801e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.35192695e+00	(6.26562500e-01 2.07812500e-01 -2.55731168e-18)	6
3.9             	rho             	1.57606634e-02	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	6.75432964e+00	(5.85937500e-01 7.48437500e-01 -2.92450887e-16)	4
3.9             	p               	6.05448249e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20493686e+01	(5.85937500e-01 7.48437500e-01 -2.92450887e-16)	4
3.92            	mag(U)          	5.02432700e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.31396981e+00	(6.82812500e-01 2.10937500e-01 -5.20417043e-19)	3
3.92            	rho             	9.85714896e-03	(6.14062500e-01 2.00000000e-01 5.34873072e-19)	6	6.53875184e+00	(5.89062500e-01 7.45312500e-01 -9.55101803e-19)	4
3.92            	p               	2.15059533e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20435274e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
3.94            	mag(U)          	4.99041223e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.34575604e+00	(6.48437500e-01 2.07812500e-01 3.60824491e-17)	6
3.94            	rho             	9.57742636e-03	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	6.65554196e+00	(5.82812500e-01 7.45312500e-01 4.40504918e-16)	4
3.94            	p               	3.54340812e-03	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	1.21218458e+01	(5.82812500e-01 7.48437500e-01 -4.44199036e-16)	4
3.96            	mag(U)          	4.94555165e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.30775422e+00	(6.48437500e-01 2.07812500e-01 3.60824491e-17)	6
3.96            	rho             	1.31503631e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.59934512e+00	(5.82812500e-01 7.45312500e-01 4.40504918e-16)	4
3.96            	p               	2.48774382e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20417819e+01	(5.85937500e-01 4.68750000e-03 3.94127568e-19)	7
3.98            	mag(U)          	4.86599883e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.35048575e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
3.98            	rho             	6.55053011e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.54752673e+00	(5.82812500e-01 7.42187500e-01 -2.68279804e-18)	4
3.98            	p               	1.62161779e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	1.20427110e+01	(5.82812500e-01 4.68750000e-03 1.77447756e-18)	7
4               	mag(U)          	4.74929048e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.34815779e+00	(6.26562500e-01 2.10937500e-01 -4.42454875e-18)	6
4               	rho             	1.50803192e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.71086480e+00	(5.79687500e-01 7.42187500e-01 -5.42101086e-21)	4
4               	p               	3.31277917e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.22117166e+01	(5.79687500e-01 7.42187500e-01 -5.42101086e-21)	4
4.02            	mag(U)          	4.58462816e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.38153399e+00	(6.42187500e-01 2.07812500e-01 1.46078775e-16)	6
4.02            	rho             	7.06601259e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.56189312e+00	(5.79687500e-01 7.39062500e-01 -3.21646645e-19)	4
4.02            	p               	1.08399473e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20402050e+01	(5.82812500e-01 4.68750000e-03 1.77447756e-18)	7
4.04            	mag(U)          	4.08799853e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.34357735e+00	(6.48437500e-01 2.07812500e-01 3.60824491e-17)	6
4.04            	rho             	1.45624632e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.50140333e+00	(5.79687500e-01 7.39062500e-01 -3.21646645e-19)	4
4.04            	p               	4.40927126e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20414073e+01	(5.85937500e-01 1.56250000e-03 3.09098008e-19)	7
4.06            	mag(U)          	4.16673629e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.40165437e+00	(6.39062500e-01 2.04687500e-01 3.86096440e-19)	6
4.06            	rho             	7.73540811e-03	(6.14062500e-01 2.00000000e-01 5.34873072e-19)	6	6.62759717e+00	(5.76562500e-01 7.39062500e-01 4.73434949e-19)	4
4.06            	p               	1.43190105e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.22941499e+01	(5.76562500e-01 7.39062500e-01 4.73434949e-19)	4
4.08            	mag(U)          	4.40813359e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.34749311e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
4.08            	rho             	1.11453826e-02	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.70809847e+00	(5.76562500e-01 7.35937500e-01 -4.05110134e-18)	4
4.08            	p               	4.55979977e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	1.20482336e+01	(5.98437500e-01 4.68750000e-03 -3.16627190e-19)	7
4.1             	mag(U)          	4.47419751e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.33073430e+00	(6.39062500e-01 2.07812500e-01 3.35962129e-18)	6
4.1             	rho             	1.24206879e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.49019666e+00	(5.79687500e-01 7.32812500e-01 -1.45904901e-16)	4
4.1             	p               	2.29948203e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20525863e+01	(5.98437500e-01 4.68750000e-03 -3.16627190e-19)	7
4.12            	mag(U)          	4.60696357e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.36639610e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
